word,fre,len,Level,Word_Entropy,Word_Pronunciation_Complexity,Word_Polarity,Word_Sense_Count,Word_Complexity,Word_Morphology_encoded,IDF,TF_IDF,Flesch_Reading_Ease,word_length,syllable_count,is_stopword,synonym_count,hypernym_count,hyponym_count,semantic_category,polarity,subjectivity,vowel_count,consonant_count,part_of_speech,word_numerical
hester,9,6,0,0.002532782,2,0.0,0,8,1684,8.787796878,1.0,36.62,6,2,0,0,0,0,29,0.0,0.0,2,4,5,2025
ideas,9,5,0,0.002532782,3,0.0,5,8,1754,8.787796878,1.0,121.22,5,3,0,5,5,29,9,0.0,0.0,3,2,7,2109
land,9,4,0,0.002532782,1,0.0,18,5,2033,8.787796878,1.0,121.22,4,1,0,18,12,100,21,0.0,0.0,1,3,5,2440
larger,9,6,0,0.002532782,2,0.0,8,8,2041,8.787796878,1.0,36.62,6,2,0,8,0,0,0,0.0,0.5,2,4,3,2451
letter,9,6,0,0.002532782,2,0.0,8,8,2077,8.787796878,1.0,36.62,6,2,0,8,9,97,10,0.0,0.0,2,4,5,2492
meant,9,5,0,0.002532782,1,0.0,7,6,2223,8.787796878,1.0,121.22,5,1,0,7,4,10,33,0.0,0.0,2,3,5,2664
monster,9,7,0,0.002532782,2,0.0,5,9,2324,8.787796878,1.0,36.62,7,2,0,5,5,4,18,0.0,0.0,2,5,5,2777
movement,9,8,0,0.002532782,2,0.0,11,10,2352,8.787796878,1.0,36.62,8,2,0,11,9,117,4,0.0,0.0,3,5,5,2806
night,9,5,0,0.002532782,1,0.0,8,6,2418,8.787796878,1.0,121.22,5,1,0,8,4,2,28,0.0,0.0,1,4,5,2886
produced,9,8,0,0.002532782,2,0.0,7,10,2785,8.787796878,1.0,36.62,8,2,0,7,4,50,37,0.0,0.0,3,5,13,3333
raja,9,4,0,0.002532782,2,0.0,2,6,2889,8.787796878,1.0,36.62,4,0,0,2,2,0,18,0.0,0.0,2,2,5,3457
read,9,4,0,0.002532782,1,0.0,12,5,2904,8.787796878,1.0,121.22,4,1,0,12,8,18,10,0.0,0.0,2,2,5,3473
scientific,9,10,0,0.002532782,4,0.0,2,14,3174,8.787796878,1.0,-132.59,10,4,0,2,0,0,1,0.0,0.0,4,6,2,3821
source,9,6,0,0.002532782,1,0.0,11,7,3344,8.787796878,1.0,121.22,6,1,0,11,11,23,15,0.0,0.0,3,3,5,4025
study,9,5,0,0.002532782,2,0.0,16,7,3468,8.787796878,1.0,121.22,5,2,0,16,13,56,4,0.0,0.0,1,4,5,4191
subject,9,7,0,0.002532782,2,-0.166666667,15,9,3477,8.787796878,1.0,36.62,7,2,0,15,11,44,10,-0.166666667,0.333333333,2,5,5,4202
term,9,4,0,0.002532782,1,0.0,8,5,3595,8.787796878,1.0,121.22,4,1,0,8,8,12,10,0.0,0.0,1,3,5,4334
victorian,9,9,0,0.002532782,4,0.0,4,13,3855,8.787796878,1.0,-132.59,9,4,0,4,1,0,18,0.0,0.0,4,5,2,4638
vocal,9,5,0,0.002532782,2,0.0,6,7,3880,8.787796878,1.0,36.62,5,2,0,6,2,20,10,0.0,0.0,2,3,2,4669
brought,9,7,1,0.002532782,1,0.0,11,8,424,8.787796878,1.0,121.22,7,1,0,11,6,15,39,0.0,0.0,2,5,5,517
artistic,9,8,1,0.002532782,3,0.333333333,3,11,232,8.787796878,1.0,36.62,8,3,0,3,0,0,1,0.333333333,1.0,3,5,2,279
colonial,9,8,1,0.002532782,4,0.0,4,12,630,8.787796878,1.0,36.62,8,4,0,4,1,0,18,0.0,0.0,4,4,5,750
instance,9,8,1,0.002532782,2,0.0,3,10,1891,8.787796878,1.0,36.62,8,2,0,3,3,9,11,0.0,0.0,3,5,5,2267
narrator,9,8,1,0.002532782,3,0.0,1,11,2380,8.787796878,1.0,-47.99,8,3,0,1,1,3,18,0.0,0.0,3,5,5,2842
attention,9,9,1,0.002532782,3,0.0,6,12,268,8.787796878,1.0,-47.99,9,3,0,6,6,30,9,0.0,0.0,4,5,5,328
adults,8,6,0,0.002532782,2,0.0,2,8,70,8.787796878,1.0,121.22,6,2,0,2,2,28,18,0.0,0.0,2,4,7,89
ancient,8,7,0,0.002532782,2,0.0,4,9,152,8.787796878,1.0,36.62,7,2,0,4,2,0,18,0.0,0.0,3,4,5,182
areas,8,5,0,0.002532782,3,0.0,6,8,205,8.787796878,1.0,36.62,5,3,0,6,6,99,15,0.0,0.0,3,2,7,245
arts,8,4,0,0.002532782,1,0.0,5,5,233,8.787796878,1.0,121.22,4,1,0,5,5,63,9,0.0,0.0,1,3,7,281
case,8,4,0,0.002532782,1,0.0,22,5,497,8.787796878,1.0,121.22,4,1,0,22,20,57,11,0.0,0.0,2,2,5,590
close,8,5,0,0.002532782,1,0.0,37,6,603,8.787796878,1.0,121.22,5,1,0,37,15,17,28,0.0,0.0,2,3,8,720
crusoe,8,6,0,0.002532782,2,0.0,0,8,840,8.787796878,1.0,36.62,6,2,0,0,0,0,29,0.0,0.0,3,3,5,1007
events,8,6,0,0.002532782,2,0.0,4,8,1244,8.787796878,1.0,121.22,6,2,0,4,4,34,3,0.0,0.0,2,4,7,1502
generally,8,9,0,0.002532782,4,0.05,3,13,1518,8.787796878,1.0,-132.59,9,4,0,3,0,0,2,0.05,0.5,3,6,8,1833
group,8,5,0,0.002532782,1,0.0,5,6,1604,8.787796878,1.0,121.22,5,1,0,5,5,65,3,0.0,0.0,2,3,5,1931
laws,8,4,0,0.002532782,1,0.0,8,5,2050,8.787796878,1.0,121.22,4,1,0,8,7,82,10,0.0,0.0,1,3,7,2461
learning,8,8,0,0.002532782,2,0.0,8,10,2062,8.787796878,1.0,36.62,8,2,0,8,4,41,9,0.0,0.0,3,5,12,2474
lost,8,4,0,0.002532782,1,0.0,21,5,2143,8.787796878,1.0,121.22,4,1,0,21,5,8,14,0.0,0.0,1,3,13,2571
malgudi,8,7,0,0.002532782,3,0.0,0,10,2177,8.787796878,1.0,-47.99,7,0,0,0,0,0,29,0.0,0.0,3,4,5,2608
middle,8,6,0,0.002532782,2,0.0,9,8,2269,8.787796878,1.0,36.62,6,2,0,9,5,11,15,0.0,0.0,2,4,5,2716
milk,8,4,0,0.002532782,1,0.0,7,5,2278,8.787796878,1.0,121.22,4,1,0,7,8,26,13,0.0,0.0,1,3,5,2725
pieces,8,6,0,0.002532782,2,0.0,18,8,2654,8.787796878,1.0,121.22,6,2,0,18,19,91,6,0.0,0.0,3,3,7,3171
reality,8,7,0,0.002532782,4,0.0,4,11,2912,8.787796878,1.0,-132.59,7,4,0,4,3,3,9,0.0,0.0,3,4,5,3485
refers,8,6,0,0.002532782,2,0.0,7,8,2946,8.787796878,1.0,121.22,6,2,0,7,6,23,33,0.0,0.0,2,4,7,3537
response,8,8,0,0.002532782,2,0.0,7,10,3043,8.787796878,1.0,36.62,8,2,0,7,7,22,19,0.0,0.0,3,5,5,3662
revolution,8,10,0,0.002532782,4,0.0,3,14,3069,8.787796878,1.0,-132.59,10,4,0,3,3,8,11,0.0,0.0,5,5,5,3696
ring,8,4,0,0.002532782,1,0.0,15,5,3084,8.787796878,1.0,121.22,4,1,0,15,14,41,7,0.0,0.0,1,3,5,3718
rise,8,4,0,0.002532782,1,0.0,27,5,3086,8.787796878,1.0,121.22,4,1,0,27,22,43,11,0.0,0.0,2,2,5,3720
south,8,5,0,0.002532782,1,0.0,7,6,3345,8.787796878,1.0,121.22,5,1,0,7,3,1,15,0.0,0.0,2,3,5,4026
speak,8,5,0,0.002532782,1,0.0,5,6,3356,8.787796878,1.0,121.22,5,1,0,5,2,63,33,0.0,0.0,2,3,5,4040
structural,8,10,0,0.002532782,3,0.0,6,13,3462,8.787796878,1.0,36.62,10,3,0,6,0,0,1,0.0,0.0,3,7,2,4178
understanding,8,13,0,0.002532782,4,0.0,10,17,3759,8.787796878,1.0,-132.59,13,4,0,10,6,37,9,0.0,0.0,4,9,12,4530
verse,8,5,0,0.002532782,1,0.0,5,6,3844,8.787796878,1.0,121.22,5,1,0,5,5,17,10,0.0,0.0,2,3,5,4626
west,8,4,0,0.002532782,1,0.0,10,5,3924,8.787796878,1.0,121.22,4,1,0,10,3,0,15,0.0,0.0,1,3,5,4725
running,8,7,1,0.002532782,2,0.0,52,9,3123,8.787796878,1.0,36.62,7,2,0,52,40,88,4,0.0,0.0,2,5,12,3762
several,8,7,1,0.002532782,2,0.0,3,9,3226,8.787796878,1.0,-47.99,7,3,0,3,0,0,0,0.0,0.0,3,4,2,3880
economic,8,8,1,0.002532782,4,0.2,5,12,1111,8.787796878,1.0,-47.99,8,4,0,5,0,0,1,0.2,0.2,4,4,2,1340
concerned,8,9,1,0.002532782,2,0.0,5,11,694,8.787796878,1.0,36.62,9,2,0,5,0,4,43,0.0,0.0,3,6,2,825
traditional,8,11,1,0.002532782,4,0.0,2,15,3671,8.787796878,1.0,-132.59,11,4,0,2,0,0,0,0.0,0.75,5,6,2,4426
representation,8,14,2,0.004651658,5,0.0,10,19,3016,8.38233177,1.0,-217.19,14,5,0,10,9,52,9,0.0,0.0,6,8,5,3625
representation,8,14,2,0.004651658,5,0.0,10,19,3016,8.38233177,1.0,-217.19,14,5,0,10,9,52,9,0.0,0.0,6,8,5,3625
active,7,6,0,0.002532782,2,-0.133333333,17,8,46,8.787796878,1.0,36.62,6,2,0,17,3,0,27,-0.133333333,0.6,3,3,2,56
africa,7,6,0,0.002532782,3,0.0,1,9,93,8.787796878,1.0,121.22,6,3,0,1,0,0,17,0.0,0.0,3,3,5,114
asks,7,4,0,0.002532782,1,0.0,7,5,239,8.787796878,1.0,121.22,4,1,0,7,5,13,33,0.0,0.0,1,3,7,289
audience,7,8,0,0.002532782,3,0.0,4,11,274,8.787796878,1.0,-47.99,8,3,0,4,4,5,14,0.0,0.0,5,3,5,335
aware,7,5,0,0.002532782,2,0.25,2,7,291,8.787796878,1.0,121.22,5,2,0,2,0,0,0,0.25,0.25,3,2,2,354
break,7,5,0,0.002532782,1,0.0,75,6,411,8.787796878,1.0,121.22,5,1,0,75,59,102,11,0.0,0.0,2,3,5,493
carlyle,7,7,0,0.002532782,2,0.0,1,9,489,8.787796878,1.0,36.62,7,2,0,1,0,0,18,0.0,0.0,2,5,5,579
chair,7,5,0,0.002532782,1,0.0,7,6,530,8.787796878,1.0,121.22,5,1,0,7,7,17,6,0.0,0.0,2,3,5,628
cinema,7,6,0,0.002532782,3,0.0,2,9,573,8.787796878,1.0,-47.99,6,3,0,2,2,4,10,0.0,0.0,3,3,5,681
clear,7,5,0,0.002532782,1,0.1,45,6,596,8.787796878,1.0,121.22,5,1,0,45,21,23,26,0.1,0.383333333,2,3,2,712
company,7,7,0,0.002532782,3,0.0,10,10,669,8.787796878,1.0,-47.99,7,3,0,10,10,55,14,0.0,0.0,2,5,5,797
consonant,7,9,0,0.002532782,3,0.0,4,12,733,8.787796878,1.0,-47.99,9,3,0,4,2,12,10,0.0,0.0,3,6,5,871
continent,7,9,0,0.002532782,3,0.0,4,12,756,8.787796878,1.0,-47.99,9,3,0,4,1,0,17,0.0,0.0,3,6,5,897
create,7,6,0,0.002532782,2,0.0,6,8,814,8.787796878,1.0,36.62,6,2,0,6,3,95,37,0.0,0.0,3,3,5,975
dadhaji,7,7,0,0.002532782,3,0.0,0,10,859,8.787796878,1.0,-47.99,7,0,0,0,0,0,29,0.0,0.0,3,4,5,1029
death,7,5,0,0.002532782,1,0.0,8,6,889,8.787796878,1.0,121.22,5,1,0,8,5,13,11,0.0,0.0,2,3,5,1063
easily,7,6,0,0.002532782,3,0.433333333,3,9,1103,8.787796878,1.0,-47.99,6,3,0,3,0,0,2,0.433333333,0.833333333,3,3,8,1332
elegy,7,5,0,0.002532782,3,0.0,1,8,1136,8.787796878,1.0,-47.99,5,3,0,1,1,0,10,0.0,0.0,2,3,5,1367
expression,7,10,0,0.002532782,3,0.0,9,13,1301,8.787796878,1.0,-47.99,10,3,0,9,9,44,7,0.0,0.0,4,6,5,1581
girl,7,4,0,0.002532782,1,0.0,5,5,1540,8.787796878,1.0,121.22,4,1,0,5,4,33,18,0.0,0.0,1,3,5,1860
gulliver,7,8,0,0.002532782,3,0.0,1,11,1615,8.787796878,1.0,-47.99,8,3,0,1,0,0,18,0.0,0.0,3,5,5,1946
hard,7,4,0,0.002532782,1,-0.291666667,22,5,1640,8.787796878,1.0,121.22,4,1,0,22,0,0,0,-0.291666667,0.541666667,1,3,2,1975
heard,7,5,0,0.002532782,1,0.0,6,6,1660,8.787796878,1.0,121.22,5,1,0,6,4,9,40,0.0,0.0,2,3,5,1998
house,7,5,0,0.002532782,1,0.0,14,6,1732,8.787796878,1.0,121.22,5,1,0,14,13,69,6,0.0,0.0,3,2,5,2079
huge,7,4,0,0.002532782,1,0.4,1,5,1736,8.787796878,1.0,121.22,4,1,0,1,0,0,0,0.4,0.9,2,2,2,2085
hunting,7,7,0,0.002532782,2,0.0,10,9,1746,8.787796878,1.0,36.62,7,2,0,10,11,39,4,0.0,0.0,2,5,12,2095
images,7,6,0,0.002532782,3,0.0,11,9,1771,8.787796878,1.0,36.62,6,3,0,11,10,35,9,0.0,0.0,3,3,7,2125
july,7,4,0,0.002532782,2,0.0,1,6,1989,8.787796878,1.0,36.62,4,2,0,1,1,0,28,0.0,0.0,1,3,5,2386
landscape,7,9,0,0.002532782,2,0.0,6,11,2034,8.787796878,1.0,36.62,9,2,0,6,6,0,15,0.0,0.0,3,6,5,2443
linguistics,7,11,0,0.002532782,3,0.0,2,14,2104,8.787796878,1.0,-47.99,11,3,0,2,2,14,9,0.0,0.0,4,7,7,2522
love,7,4,0,0.002532782,1,0.5,10,5,2145,8.787796878,1.0,121.22,4,1,0,10,9,20,12,0.5,0.6,2,2,5,2573
manner,7,6,0,0.002532782,2,0.0,3,8,2185,8.787796878,1.0,36.62,6,2,0,3,3,17,7,0.0,0.0,2,4,5,2617
metre,7,5,0,0.002532782,2,0.0,3,7,2265,8.787796878,1.0,36.62,5,0,0,3,3,4,23,0.0,0.0,2,3,5,2711
money,7,5,0,0.002532782,2,0.0,3,7,2319,8.787796878,1.0,36.62,5,2,0,3,3,8,21,0.0,0.0,2,3,5,2772
moral,7,5,0,0.002532782,2,0.0,3,7,2329,8.787796878,1.0,121.22,5,2,0,3,1,0,10,0.0,0.25,2,3,2,2783
movements,7,9,0,0.002532782,2,0.0,11,11,2352,8.787796878,1.0,36.62,9,2,0,11,9,117,4,0.0,0.0,3,6,7,2807
nation,7,6,0,0.002532782,2,0.0,4,8,2382,8.787796878,1.0,36.62,6,2,0,4,3,19,14,0.0,0.0,3,3,5,2844
organs,7,6,0,0.002532782,2,0.0,7,8,2506,8.787796878,1.0,36.62,6,2,0,7,8,37,13,0.0,0.0,2,4,7,2995
problem,7,7,0,0.002532782,2,0.0,3,9,2779,8.787796878,1.0,36.62,7,2,0,3,3,17,26,0.0,0.0,2,5,5,3323
problems,7,8,0,0.002532782,2,0.0,3,10,2779,8.787796878,1.0,36.62,8,2,0,3,3,17,26,0.0,0.0,2,6,7,3324
provide,7,7,0,0.002532782,2,0.0,7,9,2834,8.787796878,1.0,36.62,7,2,0,7,6,119,41,0.0,0.0,3,4,5,3389
questions,7,9,0,0.002532782,2,0.0,11,11,2869,8.787796878,1.0,36.62,9,2,0,11,10,13,10,0.0,0.0,4,5,7,3433
reading,7,7,0,0.002532782,2,0.0,19,9,2906,8.787796878,1.0,36.62,7,2,0,19,14,28,9,0.0,0.0,3,4,5,3476
reform,7,6,0,0.002532782,2,0.0,9,8,2949,8.787796878,1.0,36.62,6,2,0,9,8,4,4,0.0,0.0,2,4,5,3541
relationship,7,12,0,0.002532782,4,0.0,4,16,2974,8.787796878,1.0,-132.59,12,4,0,4,2,22,24,0.0,0.0,5,7,5,3569
remember,7,8,0,0.002532782,3,0.0,8,11,2994,8.787796878,1.0,-47.99,8,3,0,8,3,9,32,0.0,0.0,3,5,10,3593
represent,7,9,0,0.002532782,3,0.0,15,12,3015,8.787796878,1.0,-47.99,9,3,0,15,11,42,43,0.0,0.0,3,6,5,3624
represented,7,11,0,0.002532782,4,0.0,16,15,3015,8.787796878,1.0,-132.59,11,4,0,16,11,42,43,0.0,0.0,4,7,13,3628
rich,7,4,0,0.002532782,1,0.375,13,5,3076,8.787796878,1.0,121.22,4,1,0,13,1,0,14,0.375,0.75,1,3,2,3708
round,7,5,0,0.002532782,1,-0.2,25,6,3111,8.787796878,1.0,121.22,5,1,0,25,21,12,6,-0.2,0.4,2,3,5,3749
rules,7,5,0,0.002532782,1,0.0,19,6,3117,8.787796878,1.0,121.22,5,1,0,19,15,62,9,0.0,0.0,2,3,7,3758
small,7,5,0,0.002532782,1,-0.25,13,6,3313,8.787796878,1.0,121.22,5,1,0,13,2,0,8,-0.25,0.4,1,4,2,3986
spirit,7,6,0,0.002532782,2,0.0,9,8,3376,8.787796878,1.0,36.62,6,2,0,9,9,36,18,0.0,0.0,2,4,5,4065
stand,7,5,0,0.002532782,1,0.0,24,6,3401,8.787796878,1.0,121.22,5,1,0,24,22,35,6,0.0,0.0,1,4,5,4097
strong,7,6,0,0.002532782,1,0.433333333,10,7,3461,8.787796878,1.0,121.22,6,1,0,10,0,0,0,0.433333333,0.733333333,1,5,2,4175
trade,7,5,0,0.002532782,1,0.0,12,6,3668,8.787796878,1.0,121.22,5,1,0,12,10,52,4,0.0,0.0,2,3,5,4423
variety,7,7,0,0.002532782,4,0.0,6,11,3829,8.787796878,1.0,-47.99,7,4,0,6,6,29,14,0.0,0.0,3,4,5,4611
write,7,5,0,0.002532782,1,0.0,10,6,3971,8.787796878,1.0,121.22,5,1,0,10,7,52,37,0.0,0.0,2,3,5,4782
wrote,7,5,0,0.002532782,1,0.0,10,6,3971,8.787796878,1.0,121.22,5,1,0,10,7,52,37,0.0,0.0,2,3,11,4791
young,7,5,0,0.002532782,1,0.1,14,6,3982,8.787796878,1.0,121.22,5,1,0,14,2,6,5,0.1,0.4,2,3,2,4799
socio,7,5,1,0.002532782,3,0.0,0,8,3324,8.787796878,1.0,36.62,5,3,0,0,0,0,29,0.0,0.0,3,2,5,3999
culture,7,7,1,0.002532782,2,0.0,8,9,848,8.787796878,1.0,36.62,7,2,0,8,8,19,14,0.0,0.0,3,4,5,1016
describe,7,8,1,0.002532782,2,0.0,4,10,953,8.787796878,1.0,36.62,8,2,0,4,3,8,33,0.0,0.0,3,5,5,1139
community,7,9,1,0.002532782,4,0.0,6,13,668,8.787796878,1.0,-132.59,9,4,0,6,6,18,14,0.0,0.0,3,6,5,796
developed,7,9,1,0.002532782,3,0.1,24,12,965,8.787796878,1.0,-47.99,9,3,0,24,15,51,37,0.1,0.3,4,5,5,1160
including,7,9,1,0.002532782,3,0.0,4,12,1820,8.787796878,1.0,-47.99,9,3,0,4,3,12,43,0.0,0.0,3,6,12,2185
considered,7,10,1,0.002532782,3,0.0,10,13,727,8.787796878,1.0,-47.99,10,3,0,10,8,39,32,0.0,0.0,4,6,13,866
fictional,7,9,2,0.002532782,3,0.0,2,12,1378,8.787796878,1.0,-47.99,9,3,0,2,0,0,1,0.0,0.25,4,5,2,1675
linguistic,7,10,2,0.002532782,3,0.1,2,13,2103,8.787796878,1.0,-47.99,10,3,0,2,0,0,1,0.1,0.1,4,6,2,2521
africans,6,8,0,0.002532782,3,0.0,1,11,94,8.787796878,1.0,121.22,8,3,0,1,1,52,18,0.0,0.0,3,5,7,116
alice,6,5,0,0.002532782,2,0.0,0,7,114,8.787796878,1.0,36.62,5,2,0,0,0,0,29,0.0,0.0,3,2,5,137
approach,6,8,0,0.002532782,2,0.0,14,10,195,8.787796878,1.0,36.62,8,2,0,14,13,17,4,0.0,0.0,3,5,5,232
aspect,6,6,0,0.002532782,2,0.0,5,8,241,8.787796878,1.0,36.62,6,2,0,5,5,17,9,0.0,0.0,2,4,5,291
aspects,6,7,0,0.002532782,2,0.0,5,9,241,8.787796878,1.0,36.62,7,2,0,5,5,17,9,0.0,0.0,2,5,7,292
attitude,6,8,0,0.002532782,3,0.0,4,11,270,8.787796878,1.0,-47.99,8,3,0,4,4,33,9,0.0,0.0,4,4,5,330
cattle,6,6,0,0.002532782,2,0.0,1,8,510,8.787796878,1.0,36.62,6,2,0,1,1,12,5,0.0,0.0,2,4,7,605
citizen,6,7,0,0.002532782,3,0.0,1,10,579,8.787796878,1.0,-47.99,7,3,0,1,1,7,18,0.0,0.0,3,4,5,689
coming,6,6,0,0.002532782,2,0.0,26,8,651,8.787796878,1.0,36.62,6,2,0,26,19,25,4,0.0,0.0,2,4,12,775
commission,6,10,0,0.002532782,3,0.0,12,13,656,8.787796878,1.0,-47.99,10,3,0,12,12,26,14,0.0,0.0,4,6,5,781
completely,6,10,0,0.002532782,3,0.1,2,13,681,8.787796878,1.0,-47.99,10,3,0,2,0,0,2,0.1,0.4,3,7,8,810
contrast,6,8,0,0.002532782,2,0.0,7,10,768,8.787796878,1.0,36.62,8,2,0,7,7,4,24,0.0,0.0,2,6,5,912
critical,6,8,0,0.002532782,3,0.0,7,11,826,8.787796878,1.0,-47.99,8,3,0,7,0,0,0,0.0,0.8,3,5,2,992
defined,6,7,0,0.002532782,2,0.0,7,9,915,8.787796878,1.0,36.62,7,2,0,7,5,7,43,0.0,0.0,3,4,13,1094
description,6,11,0,0.002532782,3,0.0,3,14,954,8.787796878,1.0,-47.99,11,3,0,3,3,7,10,0.0,0.0,4,7,5,1142
difficult,6,9,0,0.002532782,3,-0.5,2,12,990,8.787796878,1.0,-47.99,9,3,0,2,0,0,0,-0.5,1.0,3,6,2,1192
dramatic,6,8,0,0.002532782,3,-0.433333333,4,11,1070,8.787796878,1.0,-47.99,8,3,0,4,0,0,0,-0.433333333,0.6,3,5,2,1293
eighteenth,6,10,0,0.002532782,2,0.0,2,12,1131,8.787796878,1.0,36.62,10,2,0,2,1,0,24,0.0,0.0,4,6,5,1362
elements,6,8,0,0.002532782,3,0.0,8,11,1138,8.787796878,1.0,-47.99,8,3,0,8,7,74,19,0.0,0.0,3,5,7,1369
entire,6,6,0,0.002532782,3,0.0,5,9,1202,8.787796878,1.0,36.62,6,3,0,5,1,1,5,0.0,0.625,3,3,2,1453
environment,6,11,0,0.002532782,4,0.0,2,15,1207,8.787796878,1.0,-132.59,11,4,0,2,2,14,26,0.0,0.0,4,7,5,1458
establishment,6,13,0,0.002532782,4,0.0,7,17,1232,8.787796878,1.0,-132.59,13,4,0,7,6,29,4,0.0,0.0,4,9,5,1487
experiments,6,11,0,0.002532782,4,0.0,5,15,1287,8.787796878,1.0,-132.59,11,4,0,5,4,6,4,0.0,0.0,4,7,7,1561
feels,6,5,0,0.002532782,1,0.0,17,6,1364,8.787796878,1.0,121.22,5,1,0,17,13,28,9,0.0,0.0,2,3,7,1662
focus,6,5,0,0.002532782,2,0.0,12,7,1419,8.787796878,1.0,36.62,5,2,0,12,10,9,9,0.0,0.0,2,3,5,1717
free,6,4,0,0.002532782,1,0.4,22,5,1467,8.787796878,1.0,121.22,4,1,0,22,6,33,14,0.4,0.8,2,2,2,1774
french,6,6,0,0.002532782,1,0.0,5,7,1471,8.787796878,1.0,121.22,6,1,0,5,3,7,10,0.0,0.0,1,5,2,1778
friends,6,7,0,0.002532782,1,0.0,5,8,1478,8.787796878,1.0,121.22,7,1,0,5,4,46,18,0.0,0.0,2,5,7,1787
function,6,8,0,0.002532782,2,0.0,10,10,1490,8.787796878,1.0,36.62,8,2,0,10,9,39,24,0.0,0.0,3,5,5,1798
greater,6,7,0,0.002532782,2,0.5,7,9,1592,8.787796878,1.0,121.22,7,2,0,7,0,0,0,0.5,0.5,3,4,3,1917
highly,6,6,0,0.002532782,2,0.16,3,8,1691,8.787796878,1.0,36.62,6,2,0,3,0,0,2,0.16,0.54,1,5,8,2034
historical,6,10,0,0.002532782,4,0.0,4,14,1703,8.787796878,1.0,-132.59,10,4,0,4,0,0,1,0.0,0.0,4,6,2,2047
hold,6,4,0,0.002532782,1,0.0,45,5,1708,8.787796878,1.0,121.22,4,1,0,45,36,109,4,0.0,0.0,1,3,5,2052
independence,6,12,0,0.002532782,4,0.0,3,16,1829,8.787796878,1.0,-132.59,12,4,0,3,2,4,26,0.0,0.0,5,7,5,2195
issue,6,5,0,0.002532782,2,0.0,16,7,1964,8.787796878,1.0,36.62,5,2,0,16,14,57,9,0.0,0.0,3,2,5,2358
kitty,6,5,0,0.002532782,2,0.0,4,7,2016,8.787796878,1.0,36.62,5,2,0,4,3,0,21,0.0,0.0,1,4,5,2418
left,6,4,0,0.002532782,1,0.0,24,5,2065,8.787796878,1.0,121.22,4,1,0,24,16,43,15,0.0,0.0,1,3,5,2479
logic,6,5,0,0.002532782,2,0.0,5,7,2131,8.787796878,1.0,36.62,5,2,0,5,4,3,9,0.0,0.0,2,3,5,2556
master,6,6,0,0.002532782,2,0.0,15,8,2209,8.787796878,1.0,36.62,6,2,0,15,13,13,18,0.0,0.0,2,4,5,2643
mechanism,6,9,0,0.002532782,4,0.0,5,13,2232,8.787796878,1.0,-47.99,9,4,0,5,5,32,22,0.0,0.0,3,6,5,2671
mental,6,6,0,0.002532782,2,-0.1,5,8,2242,8.787796878,1.0,36.62,6,2,0,5,0,0,0,-0.1,0.2,2,4,5,2684
mentioned,6,9,0,0.002532782,2,0.0,3,11,2245,8.787796878,1.0,36.62,9,2,0,3,3,11,33,0.0,0.0,4,5,13,2688
mines,6,5,0,0.002532782,1,0.0,4,6,2282,8.787796878,1.0,121.22,5,1,0,4,4,11,6,0.0,0.0,2,3,7,2732
music,6,5,0,0.002532782,2,0.0,5,7,2365,8.787796878,1.0,36.62,5,2,0,5,4,40,10,0.0,0.0,2,3,5,2823
oral,6,4,0,0.002532782,2,0.0,5,6,2497,8.787796878,1.0,121.22,4,2,0,5,1,0,10,0.0,0.0,2,2,2,2984
perform,6,7,0,0.002532782,2,0.0,4,9,2609,8.787796878,1.0,36.62,7,2,0,4,3,44,37,0.0,0.0,2,5,5,3113
picture,6,7,0,0.002532782,2,0.0,12,9,2652,8.787796878,1.0,36.62,7,2,0,12,12,83,6,0.0,0.0,3,4,5,3167
power,6,5,0,0.002532782,2,0.0,10,7,2728,8.787796878,1.0,36.62,5,2,0,10,10,43,7,0.0,0.0,2,3,5,3260
practice,6,8,0,0.002532782,2,0.0,10,10,2731,8.787796878,1.0,36.62,8,2,0,10,8,54,4,0.0,0.0,3,5,5,3265
primitive,6,9,0,0.002532782,3,0.0,7,12,2769,8.787796878,1.0,-47.99,9,3,0,7,3,10,18,0.0,0.0,4,5,5,3309
principles,6,10,0,0.002532782,3,0.0,6,13,2773,8.787796878,1.0,-47.99,10,3,0,6,6,35,9,0.0,0.0,3,7,7,3315
provided,6,8,0,0.002532782,3,0.0,7,11,2834,8.787796878,1.0,-47.99,8,3,0,7,6,119,41,0.0,0.0,3,5,13,3390
radio,6,5,0,0.002532782,3,0.0,5,8,2884,8.787796878,1.0,36.62,5,3,0,5,4,5,10,0.0,0.0,3,2,5,3449
result,6,6,0,0.002532782,2,0.0,7,8,3052,8.787796878,1.0,36.62,6,2,0,7,7,39,19,0.0,0.0,2,4,5,3673
return,6,6,0,0.002532782,2,0.0,29,8,3060,8.787796878,1.0,36.62,6,2,0,29,29,51,10,0.0,0.0,2,4,5,3683
septimus,6,8,0,0.002532782,3,0.0,0,11,3216,8.787796878,1.0,-47.99,8,3,0,0,0,0,29,0.0,0.0,3,5,5,3867
series,6,6,0,0.002532782,2,0.0,7,8,3218,8.787796878,1.0,36.62,6,2,0,7,7,34,14,0.0,0.0,3,3,5,3869
simple,6,6,0,0.002532782,2,0.0,9,8,3276,8.787796878,1.0,36.62,6,2,0,9,2,19,20,0.0,0.357142857,2,4,5,3944
